author,content,country,date_time,id,language,latitude,longitude,number_of_likes,number_of_shares
justinbieber,http://t.co/ZPZfVJZc1X #WhereAreUNow European shopping http://t.co/5iYAJE6aBV,,14/04/2015 06:19,5.87863E+17,en,,,74606,56230
justinbieber,So last night....,,11/04/2015 21:32,5.87005E+17,en,,,100684,78567
justinbieber,Coachella Ella Ella,,11/04/2015 21:28,5.87004E+17,es,,,101312,79489
justinbieber,@dankanter true. Lol,,07/04/2015 20:29,5.8554E+17,en,,,40890,32081
justinbieber,@etalkCTV I love @KarlLagerfeld,,07/04/2015 20:29,5.8554E+17,en,,,32176,24449
justinbieber,A lot of people watching the #BieberRoast on Easter. Hope you had a blessed one. Happy Easter :) http://t.co/bzawihEOhi,,06/04/2015 02:53,5.84912E+17,en,,,118683,85204
justinbieber,RIP Hayley,,04/04/2015 01:45,5.8417E+17,tr,,,79903,65741
justinbieber,I love this show. 😂 #Workaholics https://t.co/VpaQsUUTLk,,02/04/2015 05:30,5.83502E+17,en,,,59326,45912
justinbieber,The #BieberRoast starts now on @ComedyCentral !! :) I'm screwed. Lol,,31/03/2015 02:00,5.82724E+17,en,,,82198,61234
justinbieber,#BieberRoast http://t.co/9fjq99IMjp,,27/03/2015 23:40,5.81602E+17,und,,,67421,57067
justinbieber,"#BieberRoast on Monday. Post a @shots of u watching, a @whipclip of your fav clip live. Then tag on @OfficialFahlo &amp; see what happens :)",,26/03/2015 14:59,5.81108E+17,en,,,55906,46642
justinbieber,Heard it on the radio. U get it? https://t.co/zjT9f8I3oj #whereareunow,,24/03/2015 06:32,5.80256E+17,en,,,60965,50199
