author,content,country,date_time,id,language,latitude,longitude,number_of_likes,number_of_shares
justinbieber,Thank you :) https://t.co/rIuhvHDG8z,,15/02/2016 23:43,6.99378E+17,en,,,153350,107671
justinbieber,@Skrillex @Diplo congrats boys!,,15/02/2016 23:42,6.99378E+17,en,,,66271,47881
justinbieber,Lol. Just playin. It's mine 😜 https://t.co/BkjuckjZNe,,15/02/2016 23:42,6.99378E+17,en,,,166436,108175
justinbieber,:) so special https://t.co/6vaaxmWecL,,14/02/2016 01:34,6.98682E+17,en,,,100530,66635
justinbieber,Thank you I won't  https://t.co/CwVz1klj8q,,14/02/2016 01:33,6.98681E+17,en,,,89428,51706
justinbieber,@ZoolanderMovie https://t.co/Ir3OHp5oSN,,14/02/2016 01:32,6.98681E+17,und,,,72998,47800
justinbieber,All the albums are available on vinyl for the first time https://t.co/6I8dMwPKTV https://t.co/SpQlL4Cpea,,12/02/2016 20:24,6.98241E+17,en,,,95971,56221
justinbieber,Thanks @iHeartRadio. See u at the #iHeartAwards https://t.co/B4z5rckdvx https://t.co/guhfYTWN6o,,12/02/2016 20:22,6.98241E+17,en,,,76731,44436
justinbieber,"#5YearsOfNeverSayNever @jonmchu 
https://t.co/84C1Cxlhs3",,12/02/2016 07:48,6.98051E+17,und,,,100381,66597
justinbieber,Come see me at Grammy rehearsal with @bkstg https://t.co/Zm0y3BhcDr,,12/02/2016 03:48,6.97991E+17,en,,,125524,78527
justinbieber,My new fan club is here. Get @Bkstg and #getcloser https://t.co/R7zekH5oTX https://t.co/t6wUyzzBTi,,12/02/2016 02:51,6.97976E+17,en,,,81571,45638
justinbieber,The face u make when u are having a good time https://t.co/1wlzDKHcxh,,11/02/2016 07:40,6.97687E+17,en,,,142823,79287
justinbieber,She is the best. #giveback https://t.co/Wgz1kmewSD,,11/02/2016 01:42,6.97596E+17,en,,,55799,32806
justinbieber,Love u @TheEllenShow,,11/02/2016 01:08,6.97588E+17,en,,,75732,41049
justinbieber,Lol https://t.co/yGPL0HUU6n,,11/02/2016 01:08,6.97588E+17,und,,,45552,26361
justinbieber,GQ https://t.co/I9q9Hmyyvx,,10/02/2016 22:48,6.97553E+17,und,,,121650,75189
justinbieber,Hey Derek. Sorry I missed the @ZoolanderMovie premiere. Stuck in la in Grammy rehearsals. I miss not knowing things with you. Lol,,10/02/2016 17:56,6.97479E+17,en,,,81826,46017
justinbieber,https://t.co/8jSbG5t7Uo,,08/02/2016 06:18,6.96579E+17,und,,,74286,41673
justinbieber,@TheGRAMMYs @diplo @Skrillex @CBS 😜,,06/02/2016 04:04,6.9582E+17,und,,,50715,34511
justinbieber,@neymarjr @DavidAppleton happy birthday boys,,06/02/2016 04:02,6.9582E+17,en,,,52770,39624
justinbieber,Hey @ZoolanderMovie Relax! Lol https://t.co/1jwhSdVQXG,,03/02/2016 18:16,6.94948E+17,en,,,78097,47432
justinbieber,#1 @edsheeran @ItsBennyBlanco @scooterbraun @YeshuaTheGudwin https://t.co/rxda3kEoaV,,02/02/2016 02:13,6.94343E+17,und,,,68641,42742
justinbieber,https://t.co/ZWMJvgSRpV #PURPOSE THE ALBUM,,02/02/2016 02:10,6.94342E+17,en,,,315414,183753
justinbieber,Thank you. #LoveYourself #1  https://t.co/8osPMJckhr,,02/02/2016 02:09,6.94342E+17,en,,,75943,49410
justinbieber,Kills it https://t.co/pWsX6PeW8t,,02/02/2016 02:08,6.94342E+17,en,,,65152,36877
justinbieber,Do you like #LoveYourself??,,31/01/2016 23:53,6.93945E+17,en,,,163862,91425
justinbieber,Truth https://t.co/7xg49nbDas,,31/01/2016 23:50,6.93945E+17,en,,,132771,81755
justinbieber,Lol. They bleeped out what I said  https://t.co/QmU8IJfQRJ,,31/01/2016 23:49,6.93944E+17,en,,,63030,37671
justinbieber,Have a great show tonight @carlyraejepsen #GreaseLive  https://t.co/4Eow9IjiRp,,31/01/2016 23:48,6.93944E+17,en,,,62233,33016
justinbieber,Let's go Dorian! #DStrong https://t.co/oipTi2ic7q we got u,,29/01/2016 18:14,6.93135E+17,en,,,69952,43162
justinbieber,https://t.co/ZWMJvgSRpV music #purpose,,29/01/2016 18:09,6.93134E+17,en,,,67504,41082
justinbieber,#purposeworldtour is going to be crazy,,29/01/2016 18:08,6.93134E+17,en,,,110554,86047
justinbieber,Whoever made this is hilarious https://t.co/dEqEQf0huS,,29/01/2016 18:08,6.93134E+17,en,,,135523,81555
justinbieber,Not mad. Thanks https://t.co/kpC0yG0rTk,,29/01/2016 18:07,6.93133E+17,en,,,65579,38414
justinbieber,Me too https://t.co/Y4Zwvcji0A,,29/01/2016 18:06,6.93133E+17,en,,,60236,33853
justinbieber,It wasn't juSt me. We all did. And everyone would do the same thing.  https://t.co/biTy2xlmgr,,29/01/2016 18:05,6.93133E+17,en,,,80788,50112
justinbieber,Me too https://t.co/O0hglOwVRC,,29/01/2016 18:03,6.93132E+17,en,,,62130,34584
justinbieber,Me too https://t.co/Y2fjrm2W6y,,29/01/2016 18:01,6.93132E+17,en,,,66788,36404
justinbieber,She is the best. Keep fighting Ma. #prayforma  https://t.co/K4ADRj97Ku,,29/01/2016 18:00,6.93132E+17,en,,,60304,37195
justinbieber,#DStrong https://t.co/18gpIbeKuD,,29/01/2016 17:55,6.9313E+17,und,,,117925,66546
justinbieber,I flaunt in #mycalvins. Introducing the @CalvinKlein spring 2016 campaign https://t.co/qe8MvgHATZ,,26/01/2016 23:01,6.9212E+17,en,,,180060,110910
justinbieber,https://t.co/ZWMJvgSRpV #PURPOSE,,26/01/2016 06:22,6.91869E+17,und,,,66046,38846
justinbieber,@billboard it's all about the music #purpose thank u,,26/01/2016 06:22,6.91869E+17,en,,,46209,34173
justinbieber,🔑😁 https://t.co/bmiBintRQK,,26/01/2016 06:20,6.91868E+17,und,,,56777,31513
justinbieber,Nothing like the rush of the stage,,25/01/2016 09:13,6.91549E+17,en,,,102625,60428
justinbieber,Had to support my bro @JBALVIN tonight at Staples. We got more coming.  https://t.co/H226RPY2gK,,25/01/2016 09:12,6.91549E+17,en,,,65236,38150
justinbieber,See everyone at @TheGRAMMYs. Honored https://t.co/Gx27Vjgj9o,,25/01/2016 02:31,6.91448E+17,en,,,113798,67266
justinbieber,Over 200 million views. #LoveYourself https://t.co/rxda3kmMMl,,24/01/2016 19:25,6.91341E+17,en,,,75811,49669
justinbieber,This week only because some of u asked :) 4 bucks off. #PURPOSE. Enjoy the music https://t.co/525jVcb26a,,24/01/2016 19:22,6.9134E+17,en,,,82398,43760
justinbieber,Nice! Lol https://t.co/g5LgNXMwwm,,22/01/2016 15:22,6.90555E+17,en,,,63712,35798
justinbieber,It's coming #PURPOSETOUR,,22/01/2016 07:57,6.90443E+17,en,,,135206,97107
justinbieber,@RebelWilson @KellyOsbourne and thanks for the note https://t.co/EeJxCFXzLG,,21/01/2016 10:04,6.90113E+17,en,,,71615,42342
justinbieber,We had fun https://t.co/G1qSXpOZah,,21/01/2016 10:04,6.90113E+17,en,,,65490,36965
justinbieber,Thank you @JLo for having me at opening night. Incredible show. Thanks and congrats,,21/01/2016 10:02,6.90112E+17,en,,,77410,42124
justinbieber,Solid night with good people @NickDeMoura @poobear @YeshuaTheGudwin @scooterbraun @yael #vegas,,21/01/2016 10:02,6.90112E+17,en,,,58483,33828
justinbieber,It's now on my Twitter. Your secret is out. Lol https://t.co/cd2JzsLUJW,,20/01/2016 05:18,6.89678E+17,en,,,112367,62813
justinbieber,Let's be the generation that makes the world a better place,,18/01/2016 07:17,6.88984E+17,en,,,183548,145285
justinbieber,And now u are :) https://t.co/XeAsAPljIt,,15/01/2016 02:55,6.8783E+17,en,,,76888,44555
justinbieber,Teamwork https://t.co/45nGs7g1d3,,15/01/2016 02:54,6.8783E+17,en,,,63727,37857
justinbieber,Thank you https://t.co/RSvVRz3Cma,,15/01/2016 02:54,6.8783E+17,en,,,64368,38620
justinbieber,"What's in your creative world? #CreativityIs @GQMagazine @CondeNast
https://t.co/GuBA3ef4WI",,15/01/2016 00:03,6.87787E+17,en,,,73173,44063
justinbieber,https://t.co/CptydR16Xx morning,,14/01/2016 19:16,6.87715E+17,en,,,69973,42260
justinbieber,https://t.co/ZWMJvhasht,,13/01/2016 15:05,6.87289E+17,und,,,80158,46410
justinbieber,#1 :) https://t.co/4Djuxtn5o0,,11/01/2016 19:25,6.8663E+17,und,,,83585,57724
justinbieber,@scooterbraun awesome,,11/01/2016 19:25,6.8663E+17,en,,,48640,32689
justinbieber,#RIPDavidBowie,,11/01/2016 16:43,6.86589E+17,und,,,114112,69419
justinbieber,https://t.co/ZWMJvhasht making history. Thanks,,09/01/2016 03:25,6.85664E+17,en,,,79689,48008
justinbieber,Incredible. Thanks so much  https://t.co/1Y6T0f5cbO,,09/01/2016 03:24,6.85663E+17,en,,,86462,52037
justinbieber,I love this remix it's unbelievable Listen to Mark My Words[Soundz Remix]BPM124 by Soundz #np on #SoundCloud  https://t.co/LbTa7t6tgi,,09/01/2016 01:42,6.85638E+17,en,,,79913,51684
justinbieber,1 2 3,,08/01/2016 11:06,6.85417E+17,und,,,130629,79909
justinbieber,So #WhatDoYouMean won Favorite Song at last night's @PeoplesChoice Awards. Thank you very much,,08/01/2016 11:04,6.85417E+17,en,,,110864,61884
justinbieber,@CraigDavid much respect. Thanks #LoveYourself  https://t.co/Kk2f1z9VSj,,08/01/2016 11:03,6.85417E+17,en,,,44007,29089
justinbieber,Great times today,,08/01/2016 03:25,6.85301E+17,en,,,101181,65124
justinbieber,I got u bro. Best guy right here. Chris Paul. @CP3 #NBAVote,,08/01/2016 03:24,6.85301E+17,en,,,68085,40504
justinbieber,Everyone RT this to get my man Chris Paul @cp3 into the All-Star game. #NBAVote @CP3,,08/01/2016 03:22,6.853E+17,en,,,66602,48837
justinbieber,See u soon,,07/01/2016 16:21,6.85134E+17,en,,,120012,77192
justinbieber,It's true! https://t.co/hupNm5nOLy,,07/01/2016 16:20,6.85134E+17,en,,,61886,36477
justinbieber,:) https://t.co/qGEBnAtr74,,07/01/2016 16:19,6.85134E+17,und,,,60749,34641
justinbieber,Thanks https://t.co/Exs2IF4Xun,,07/01/2016 16:19,6.85134E+17,en,,,60088,35352
justinbieber,Check the snapchat,,07/01/2016 03:25,6.84939E+17,en,,,92483,50077
justinbieber,Wow. Thank u https://t.co/GRiOuL966A,,07/01/2016 03:23,6.84938E+17,en,,,68305,38649
justinbieber,congrats to my friend @TheEllenShow on her @PeoplesChoice favorite humanitarian award tonight for @stjude ! #PCAs #giveback,,07/01/2016 03:23,6.84938E+17,en,,,75050,42283
justinbieber,https://t.co/ZWMJvhasht this is what it's all about. Music,,06/01/2016 16:04,6.84768E+17,en,,,69702,42065
justinbieber,Thank you https://t.co/iVvKSBAcQo,,06/01/2016 16:03,6.84767E+17,en,,,65264,36643
justinbieber,@dankanter @NickDeMoura you guys better be working hard! No slacking! Lol. #PurposeWorldTour,,06/01/2016 03:16,6.84574E+17,en,,,48779,35939
justinbieber,Love her https://t.co/5MPKLQcPBd,,06/01/2016 03:15,6.84574E+17,en,,,72460,39951
justinbieber,Thanks https://t.co/J9jWoxrCJy,,06/01/2016 03:14,6.84574E+17,en,,,64040,37242
justinbieber,Haha. Amazing  https://t.co/YK7coepYyI,,06/01/2016 03:14,6.84574E+17,en,,,82801,52518
justinbieber,Posted a fun video on @shots,,05/01/2016 19:18,6.84454E+17,en,,,90827,56766
justinbieber,Feels good to just be happy :),,04/01/2016 20:08,6.84104E+17,en,,,230889,185758
justinbieber,The album #PURPOSE  https://t.co/ZWMJvgSRpV,,04/01/2016 20:07,6.84104E+17,en,,,114269,66666
justinbieber,#LoveYourself is at the #1 spot. If only u could see this @edsheeran lol https://t.co/mkkc1BEqT0,,04/01/2016 20:06,6.84104E+17,en,,,110072,65310
justinbieber,5 weeks with 3 in the top 5. Thank you. #purpose https://t.co/J02xJtcpBj,,04/01/2016 20:06,6.84104E+17,en,,,109558,62953
justinbieber,@haileybaldwin :) https://t.co/wvOJReVclT,,04/01/2016 20:01,6.84102E+17,und,,,80312,64481
justinbieber,https://t.co/ZWMJvhasht,,02/01/2016 23:04,6.83424E+17,und,,,81329,45729
justinbieber,https://t.co/ZWMJvgSRpV,,01/01/2016 18:59,6.83E+17,und,,,70978,40606
justinbieber,https://t.co/ZWMJvhasht great year. Happy new year,,01/01/2016 02:28,6.8275E+17,en,,,71006,43236
justinbieber,Happy new year. Let's go https://t.co/G4lHvAGrqX,,01/01/2016 02:27,6.8275E+17,en,,,225824,131717
justinbieber,@JeremyBieber @ForesightSports I bet you can't 😉,,30/12/2015 17:06,6.82246E+17,en,,,45285,29533
justinbieber,@JeremyBieber @ForesightSports Now is there anyway you can program a hockey goalie on the screen so I can shoot pucks at it?,,30/12/2015 17:05,6.82246E+17,en,,,43055,28572
justinbieber,@JeremyBieber @ForesightSports best Christmas present ever. Thank you. This is the future.,,30/12/2015 17:04,6.82246E+17,en,,,43644,29581
justinbieber,Happy holidays,,27/12/2015 04:36,6.8097E+17,en,,,172497,101047
justinbieber,#PURPOSE https://t.co/ZWMJvhasht,,27/12/2015 02:05,6.80933E+17,und,,,70987,41889
justinbieber,Follow me on snapchat,,27/12/2015 02:04,6.80932E+17,en,,,113758,56277
justinbieber,I love Christmas,,25/12/2015 18:21,6.80453E+17,en,,,184870,124407
justinbieber,See u soon  https://t.co/Iduz2E4Vf0,,25/12/2015 18:19,6.80453E+17,en,,,69345,36228
justinbieber,:) https://t.co/8cvJdTo35k,,25/12/2015 18:19,6.80453E+17,und,,,61942,32693
justinbieber,Merry Christmas  https://t.co/IP6Mgf39ol,,25/12/2015 18:17,6.80452E+17,et,,,65582,35192
justinbieber,:) https://t.co/LZImVwzfK8,,25/12/2015 18:16,6.80452E+17,und,,,58001,30519
justinbieber,Lol https://t.co/LhDpS5ylJD,,25/12/2015 18:14,6.80452E+17,und,,,59638,32157
justinbieber,Is it justin beeva?? Lol. See u soon  https://t.co/3A6BdgLcA7,,25/12/2015 18:14,6.80451E+17,en,,,63177,34890
justinbieber,:) https://t.co/kc8aSzyExx,,25/12/2015 18:13,6.80451E+17,und,,,56366,30604
justinbieber,:) https://t.co/BISMjmjHmO,,25/12/2015 18:12,6.80451E+17,und,,,55683,29838
justinbieber,See u soon https://t.co/9iFHjr8Jds,,25/12/2015 18:11,6.80451E+17,en,,,56666,30369
justinbieber,Great job @Meghan_Trainor  https://t.co/CbWadWsng9,,25/12/2015 18:10,6.80451E+17,en,,,54270,30748
justinbieber,Merry Christmas everyone. Family time,,25/12/2015 18:09,6.8045E+17,en,,,132652,88972
justinbieber,Just heard the news. Amazing. That is what Christmas is all about. @Choir_NHS congrats!! Very cool,,25/12/2015 18:09,6.8045E+17,en,,,77600,42077
justinbieber,#ChristmasEve https://t.co/r7VuZXrQ19,,24/12/2015 17:43,6.80081E+17,und,,,87263,60488
justinbieber,This is what it's all about. Merry Christmas :),,23/12/2015 15:43,6.79689E+17,en,,,144070,98658
justinbieber,so for 1 week it's ok not to be #1. Let's do the right thing &amp; help them win. It's Christmas. @Choir_NHS good luck https://t.co/ORCtFY1k4i,,23/12/2015 15:42,6.79688E+17,en,,,94850,64525
justinbieber,@edsheeran you might kill me but it's Christmas. So...  https://t.co/R7fK0UwZ3b,,23/12/2015 15:38,6.79688E+17,en,,,45171,30699
justinbieber,Coming February 12th https://t.co/OHm3vy6uhG,,23/12/2015 15:28,6.79685E+17,en,,,120612,71566
justinbieber,https://t.co/ZWMJvhasht,,22/12/2015 06:59,6.79195E+17,und,,,64529,38327
justinbieber,It's that time of year again. #UnderTheMistletoe https://t.co/yUdsn5sqsY,,21/12/2015 18:27,6.79005E+17,en,,,82130,54563
justinbieber,"#PurposeYuleLog 🔥 
https://t.co/12qqnudzpP",,21/12/2015 18:26,6.79005E+17,und,,,59308,38945
justinbieber,Merry Christmas boys! We did it. Xmas #1!! @edsheeran @scooterbraun @ItsBennyBlanco  https://t.co/T7AxkrjnCE,,20/12/2015 19:30,6.78659E+17,en,,,68733,44200
justinbieber,Time for a little R&amp;R,,19/12/2015 03:51,6.7806E+17,en,,,82469,48538
justinbieber,Thanks :) https://t.co/G69J3kG3Yu,,19/12/2015 03:51,6.7806E+17,en,,,61137,37244
justinbieber,https://t.co/ZWMJvgSRpV,,18/12/2015 13:18,6.7784E+17,und,,,63544,38132
justinbieber,Forever I love Atlanta,,18/12/2015 06:33,6.77738E+17,en,,,88493,53417
justinbieber,12 years ago scoot started a party when he was cool. Ha. Now Tay is djing. Let's go @tongueandgroove @DJTayJames,,18/12/2015 05:10,6.77717E+17,en,,,67846,39050
justinbieber,Atlanta u know I love u. Thanks for an incredible night. See u on the #PurposeWorldTour,,18/12/2015 04:42,6.7771E+17,en,,,76092,44418
justinbieber,@POWERATL thank u,,18/12/2015 04:41,6.7771E+17,en,,,29222,18337
justinbieber,I'm back. Atlanta,,17/12/2015 19:41,6.77574E+17,en,,,82726,49814
justinbieber,I am  https://t.co/EhNlhtpQtA,,17/12/2015 19:40,6.77574E+17,und,,,56506,35122
justinbieber,Awww. This is why I can't wait to get out there and tour. Love you too https://t.co/ZSzaVAuE7R,,17/12/2015 19:39,6.77574E+17,en,,,63047,42851
justinbieber,Europe. #PurposeWorldTour on sale now. Tickets ---&gt; https://t.co/AcBtIUaCF7 https://t.co/wDhJp8GGOK,,17/12/2015 16:08,6.77521E+17,en,,,78761,44679
justinbieber,ATL see u tonight #JingleBallATL @POWERATL,,17/12/2015 15:54,6.77517E+17,en,,,58555,35077
justinbieber,Performing on the #VoiceFinale tonight. #BieberOnTheVoice https://t.co/usI9Jneil9,,15/12/2015 18:22,6.7683E+17,en,,,110914,63244
justinbieber,https://t.co/ZWMJvhasht the ALBUM #PURPOSE,,15/12/2015 13:58,6.76763E+17,en,,,108659,63451
justinbieber,Appreciate everyone loving the album. Thank u,,14/12/2015 23:49,6.7655E+17,en,,,130580,77373
justinbieber,@ToriKelly congrats on the Grammy nomination. U got my vote because your dad is good at ping pong. Not as good as me though. Lol,,14/12/2015 22:09,6.76524E+17,en,,,47125,29719
justinbieber,Going to be on @NBCTheVoice tomorrow. #sorrynotsorry. Also my friend who has the voice of a sweet sweet angel @ToriKelly is performing too,,14/12/2015 22:08,6.76524E+17,en,,,65922,39048
justinbieber,Thank u. Keep it going  https://t.co/hQwyQ6m1fB,,14/12/2015 22:05,6.76523E+17,en,,,51336,31580
justinbieber,@scooterbraun @AllisonKaye team sexy,,14/12/2015 22:04,6.76523E+17,en,,,35613,26541
justinbieber,They don't want us...,,14/12/2015 02:31,6.76228E+17,en,,,116354,84408
justinbieber,Got a new job. Thanks @JKCorden,,11/12/2015 02:15,6.75137E+17,en,,,69295,39243
justinbieber,I love me a good #BubleXMAS,,11/12/2015 02:13,6.75136E+17,en,,,77121,47603
justinbieber,Me too https://t.co/cXV1eFhuWu,,10/12/2015 16:51,6.74995E+17,en,,,49535,29311
justinbieber,I want a super bowl commercial :),,10/12/2015 16:50,6.74995E+17,en,,,75989,44822
justinbieber,Miami you were fun. Thank you,,10/12/2015 16:50,6.74995E+17,en,,,64369,38471
justinbieber,#PURPOSE https://t.co/ZWMJvhasht,,09/12/2015 15:10,6.74607E+17,und,,,77971,46245
justinbieber,Europe... I'm coming. #PurposeWorldTour,,09/12/2015 15:09,6.74607E+17,en,,,105535,78813
justinbieber,Toronto https://t.co/mmpcDRvXKE,,08/12/2015 00:55,6.74029E+17,es,,,53899,33975
justinbieber,Thanks for a great night London https://t.co/HGKbMSgzRi @CapitalOfficial,,07/12/2015 05:09,6.73731E+17,en,,,57240,35721
justinbieber,It's all about the music #PURPOSE https://t.co/ZWMJvhasht,,06/12/2015 06:49,6.73394E+17,en,,,65983,40006
justinbieber,Get ready London,,06/12/2015 06:49,6.73394E+17,en,,,80604,44982
justinbieber,My guy https://t.co/9HzQkbj9q1,,06/12/2015 06:47,6.73393E+17,en,,,51118,29444
justinbieber,That's good company https://t.co/prRjY2yljJ,,06/12/2015 06:45,6.73393E+17,en,,,52128,31477
justinbieber,On my way to @CapitalOfficial jingle ball,,05/12/2015 18:31,6.73208E+17,en,,,59440,35277
justinbieber,U can livestream #PurposeinTO on Monday for free at 8pm EST. See u soon https://t.co/mmpcDRvXKE,,05/12/2015 18:31,6.73208E+17,en,,,52267,32431
justinbieber,I love Japan,,05/12/2015 05:08,6.73006E+17,en,,,144084,71368
justinbieber,Just saw #LoveYourself  is now #1 on the @officialcharts. @edsheeran @ItsBennyBlanco @scooterbraun congrats boys! 3 #1s in 3months. #PURPOSE,,05/12/2015 05:00,6.73004E+17,en,,,56963,36374
justinbieber,Skate as me in #PurposePro. Let me know if u find anything or anyone ;) https://t.co/m9AinNNbvH,,04/12/2015 21:31,6.72891E+17,en,,,51393,33715
justinbieber,That #PURPOSE ALBUM https://t.co/ZWMJvhasht,,04/12/2015 05:28,6.72649E+17,en,,,51456,33075
justinbieber,#MyCalvins ad is nominated for #TheYouTubeAd ‘That’s Your Guilty Pleasure’. Thanks https://t.co/O4iseQZaTs,,03/12/2015 19:46,6.72502E+17,en,,,52907,35675
justinbieber,✈️ Japan,,03/12/2015 14:57,6.72429E+17,in,,,141008,78812
justinbieber,Mark My Words. #PURPOSE https://t.co/QTYt8y3mur,,02/12/2015 18:11,6.72116E+17,en,,,61586,43399
justinbieber,Let's #giveback together. #PurposeInTO on sale now. See u on 12/7 at @TheDanforthMH to benefit @StratfordHOB https://t.co/wFWJtLhkcf,,01/12/2015 21:05,6.71797E+17,en,,,53135,34358
justinbieber,"Thanks @NoiseyMusic @SPINmagazine #WhatDoYouMean 

https://t.co/Tt9BLOwuIx
https://t.co/qz5riRo6K3",,01/12/2015 18:37,6.7176E+17,en,,,43344,27781
justinbieber,@StratfordHOB its #GivingTuesday :),,01/12/2015 18:21,6.71756E+17,und,,,26342,17823
justinbieber,Thank you for being there when we needed you :) now it's my turn  https://t.co/BwygIxcFlb,,01/12/2015 18:19,6.71755E+17,en,,,54583,35655
justinbieber,Time to bring #PURPOSE home. #EveningWithJB on 12/7 at @TheDanforthMH to benefit @StratfordHOB. Tix on sale 4pm est today #PurposeInTO,,01/12/2015 18:18,6.71755E+17,en,,,48412,30910
justinbieber,Next time come https://t.co/jl8RTskU2s,,01/12/2015 05:22,6.7156E+17,en,,,53550,33684
justinbieber,https://t.co/ZWMJvhasht #PURPOSE,,01/12/2015 05:20,6.7156E+17,und,,,42472,27860
justinbieber,https://t.co/Xx4a0mA1K2,,01/12/2015 05:20,6.71559E+17,und,,,80728,45917
justinbieber,:) https://t.co/kqYilE0nPj,,01/12/2015 05:19,6.71559E+17,und,,,41254,25393
justinbieber,Thank u https://t.co/nb3H6AemrQ,,01/12/2015 05:18,6.71559E+17,en,,,38904,24768
justinbieber,Congrats @Skrillex  https://t.co/56ypZgnShU,,30/11/2015 21:17,6.71438E+17,en,,,47012,29544
justinbieber,#CyberMonday https://t.co/ZWMJvhasht,,30/11/2015 17:03,6.71374E+17,und,,,47581,29854
justinbieber,Legend. Thank u https://t.co/g7qLgQjqGI,,30/11/2015 03:53,6.71175E+17,en,,,49779,30261
justinbieber,No thank you https://t.co/CQHnvUPODB,,30/11/2015 02:31,6.71155E+17,en,,,51886,33518
justinbieber,:) #PURPOSE is the fastest album in history to get to a Billion streams. Thank u.  https://t.co/ZWMJvhasht,,29/11/2015 19:36,6.7105E+17,en,,,96786,62971
justinbieber,Hi @edsheeran  https://t.co/z3NpsPjeeo,,29/11/2015 19:34,6.7105E+17,und,,,48940,31653
justinbieber,Thanks https://t.co/qsLINjMzaQ,,29/11/2015 19:34,6.7105E+17,en,,,43607,27074
justinbieber,Support @Skrillex tomorrow. That's family. #redlips. I got u bro https://t.co/LpRiLER56Z,,29/11/2015 18:55,6.7104E+17,en,,,43120,27599
justinbieber,#HALOawards air tonight at 7pm. Got to receive a special award. Thanks @NickelodeonTV,,29/11/2015 18:54,6.71039E+17,en,,,44418,28639
justinbieber,Just a nice Sunday stroll https://t.co/SBdZtGwkME,,29/11/2015 17:16,6.71015E+17,en,,,48569,32117
justinbieber,https://t.co/xNFs75lO6l,,29/11/2015 15:07,6.70982E+17,und,,,48646,30163
justinbieber,Nah. Lol. #LoveYourself fool! #base @bignarstie  https://t.co/YyBO1n3tTm,,29/11/2015 02:46,6.70796E+17,en,,,60610,39119
justinbieber,UK goes hard @edsheeran :) #base #loveyourself #purpose https://t.co/1t07JTqk3O,,29/11/2015 02:43,6.70795E+17,en,,,79941,47027
justinbieber,Which song should be the next single? Which song are you playing right now? #PURPOSE  https://t.co/ZWMJvhasht,,28/11/2015 15:45,6.7063E+17,en,,,61832,37358
justinbieber,Happy holidays https://t.co/n8RBN7SFHy,,28/11/2015 15:44,6.70629E+17,en,,,87630,51114
justinbieber,Happy holidays https://t.co/mJzZbcy07K,,28/11/2015 15:31,6.70626E+17,en,,,102441,62229
justinbieber,Honored thank you. #purpose  https://t.co/6zJrp0d0eT,,27/11/2015 22:29,6.70369E+17,en,,,55273,35956
justinbieber,#Purpose Black Friday special too. In stores and on @AppleMusic https://t.co/aGWFslPeYV,,27/11/2015 22:27,6.70368E+17,en,,,45932,30362
justinbieber,"Black Friday on iTunes - $5.99 holiday album. Under the Mistletoe by Justin Bieber 
https://t.co/UXrW4TjEd3",,27/11/2015 14:35,6.70249E+17,en,,,56432,35122
justinbieber,Which song is your favorite ?? #PURPOSE https://t.co/ZWMJvhasht,,27/11/2015 14:31,6.70248E+17,en,,,55502,34089
justinbieber,Thankful https://t.co/nWAdHeQ62p,,27/11/2015 14:28,6.70248E+17,en,,,84637,46498
justinbieber,New jam featuring #thestomach :) https://t.co/Cm3kzmRliv,,26/11/2015 01:27,6.69689E+17,en,,,61595,38653
justinbieber,Fact. Lol https://t.co/REPkBiZSwW,,25/11/2015 20:08,6.69609E+17,en,,,57854,37035
justinbieber,This is dope. @chaelinCL @zanelowe @ParrisGoebel https://t.co/JhvAkGOLEU https://t.co/2TOeYLKfyb,,25/11/2015 20:07,6.69608E+17,en,,,48652,34512
justinbieber,#PURPOSE https://t.co/ZWMJvhasht,,25/11/2015 14:33,6.69524E+17,und,,,57959,36245
justinbieber,No words. Thank u. #purpose #history https://t.co/KVkndimDNP,,25/11/2015 14:32,6.69524E+17,en,,,127845,78170
justinbieber,THANK YOU https://t.co/TgVoB619V3,,24/11/2015 14:41,6.69164E+17,en,,,62864,42679
justinbieber,Love to @Skrillex and @diplo  https://t.co/PARnKes6x8,,24/11/2015 14:40,6.69164E+17,en,,,52276,33187
justinbieber,@BertShowBert love yah buddy,,24/11/2015 14:39,6.69163E+17,en,,,24065,16208
justinbieber,@StephenAtHome thank you for the understanding as sometimes life kicks our ass and we need to deal with it. I will see u soon. Thank you,,24/11/2015 06:22,6.69038E+17,en,,,28868,20473
justinbieber,My apologies to @colbertlateshow as I won't be able to make it to nyc tomorrow for the show. I look forward to making it up to you soon,,24/11/2015 06:21,6.69038E+17,en,,,65159,36213
justinbieber,#PURPOSE https://t.co/ZWMJvhasht,,23/11/2015 19:41,6.68877E+17,und,,,58902,37923
justinbieber,Love these guys https://t.co/UIZO9MkGrQ,,23/11/2015 19:37,6.68876E+17,en,,,46036,31267
justinbieber,Ready #bieberonAmas,,22/11/2015 23:13,6.68568E+17,en,,,88442,62258
justinbieber,#PURPOSE https://t.co/ZWMJvhasht,,22/11/2015 02:35,6.68257E+17,und,,,61733,39336
justinbieber,Tomorrow. #BieberOnAMAs,,22/11/2015 02:08,6.6825E+17,en,,,78239,55170
justinbieber,#AMAs tomorrow. Last chance to vote. Thanks @diplo @skrillex https://t.co/KXX5XMxD1d,,21/11/2015 18:02,6.68127E+17,en,,,54776,38343
justinbieber,@Drake great seeing u big bro. Family for life,,21/11/2015 16:39,6.68106E+17,en,,,44845,30480
